id,transaction_id,booking_id,user_id,journey_id,amount,currency,status,payment_method,payment_gateway,failure_reason,gateway_response,created_at,updated_at,completed_at,expires_at,version
1591,TXN17671676855468MLJI2T,BKG-20251231-XPMUF6TL,895,1591,2210,INR,SUCCESS,CREDIT_CARD,GooglePay,,"{""status"":""success"",""txn_id"":""TXN17671676855468MLJI2T"",""bank_ref"":""sleadoarsk""}",2025-12-19T05:11:34.378Z,2025-12-19T05:11:38.378Z,2025-12-19T05:12:03.378Z,,0
1592,TXN1767167685547PDR6MAJ,BKG-20251231-2FY9CJ97,910,1592,577,INR,PENDING,DEBIT_CARD,GooglePay,,,2026-01-09T12:58:39.288Z,2026-01-09T12:58:43.288Z,,2026-01-09T13:02:38.288Z,0
1593,TXN1767167685547Y507MM7,BKG-20251231-UYCSAWFL,366,1593,2457,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685547Y507MM7"",""bank_ref"":""hxdfhcjw7cd""}",2026-01-03T17:36:37.845Z,2026-01-03T17:36:41.845Z,2026-01-03T17:37:06.845Z,,0
1594,TXN17671676855476VVTUEP,BKG-20251231-OVC5QKS8,352,1594,780,INR,INITIATED,UPI,PayU,,,2026-01-18T11:10:34.604Z,2026-01-18T11:10:38.604Z,,2026-01-18T11:14:33.604Z,0
1595,TXN1767167685547FERC1WZ,BKG-20251231-FYZ4ZLEF,948,1595,4415,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685547FERC1WZ"",""bank_ref"":""jqo5f0dzppk""}",2025-12-28T11:31:09.295Z,2025-12-28T11:31:13.295Z,2025-12-28T11:31:38.295Z,,0
1596,TXN1767167685547ECPJRDS,BKG-20251231-1GT36B49,159,1596,3135,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685547ECPJRDS"",""bank_ref"":""bmnie0x36c""}",2025-12-27T07:11:21.901Z,2025-12-27T07:11:25.901Z,2025-12-27T07:11:50.901Z,,0
1597,TXN1767167685547FAS0LDW,BKG-20251231-9JFXJD9K,496,1597,2769,INR,SUCCESS,UPI,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685547FAS0LDW"",""bank_ref"":""p1272ux25wh""}",2025-12-04T21:01:48.606Z,2025-12-04T21:01:52.606Z,2025-12-04T21:02:17.606Z,,0
1598,TXN1767167685547PVCGOJS,BKG-20251231-0D70ZOIB,221,1598,2152,INR,SUCCESS,CREDIT_CARD,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685547PVCGOJS"",""bank_ref"":""q4mrwmwxqgl""}",2025-12-26T04:53:20.957Z,2025-12-26T04:53:24.957Z,2025-12-26T04:53:49.957Z,,0
1599,TXN1767167685547GHMPBG1,BKG-20251231-S6XBSX89,957,1599,1015,INR,PENDING,DEBIT_CARD,GooglePay,,,2025-11-25T20:24:37.927Z,2025-11-25T20:24:41.927Z,,2025-11-25T20:28:36.927Z,0
1600,TXN1767167685547C62PXOF,BKG-20251231-42MPKWUX,928,1600,3780,INR,SUCCESS,DEBIT_CARD,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685547C62PXOF"",""bank_ref"":""ogvi6f5kvvp""}",2025-12-03T13:38:58.819Z,2025-12-03T13:39:02.819Z,2025-12-03T13:39:27.819Z,,0
1601,TXN1767167685547PG3PXVF,BKG-20251231-9MIOUPFQ,980,1601,1536,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685547PG3PXVF"",""bank_ref"":""t8yzmfdhwqn""}",2025-11-22T23:50:22.767Z,2025-11-22T23:50:26.767Z,2025-11-22T23:50:51.767Z,,0
1602,TXN1767167685547OPNP2T4,BKG-20251231-8ZP3SGCE,754,1602,3574,INR,SUCCESS,DEBIT_CARD,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685547OPNP2T4"",""bank_ref"":""43wckjxoaq3""}",2026-01-28T11:09:08.187Z,2026-01-28T11:09:12.187Z,2026-01-28T11:09:37.187Z,,0
1603,TXN1767167685547SFUXEGY,BKG-20251231-OUP448QE,365,1603,2471,INR,SUCCESS,CREDIT_CARD,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685547SFUXEGY"",""bank_ref"":""czfgdc6i0a""}",2025-12-19T06:32:27.807Z,2025-12-19T06:32:31.807Z,2025-12-19T06:32:56.807Z,,0
1604,TXN1767167685547C7P4XUW,BKG-20251231-KIN59SX8,164,1604,2178,INR,PENDING,UPI,CCAvenue,,,2025-11-28T21:05:21.867Z,2025-11-28T21:05:25.867Z,,2025-11-28T21:09:20.867Z,0
1605,TXN1767167685547SS214CL,BKG-20251231-574S020Q,325,1605,3827,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685547SS214CL"",""bank_ref"":""lxh3eemk5i""}",2025-12-22T04:37:24.172Z,2025-12-22T04:37:28.172Z,2025-12-22T04:37:53.172Z,,0
1606,TXN17671676855479N5QBO1,BKG-20251231-NWOZGEC0,859,1606,676,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN17671676855479N5QBO1"",""bank_ref"":""urh6jagflha""}",2025-12-23T10:31:36.742Z,2025-12-23T10:31:40.742Z,2025-12-23T10:32:05.742Z,,0
1607,TXN17671676855471RCOUJX,BKG-20251231-CP5A7MMP,953,1607,4879,INR,REFUNDED,DEBIT_CARD,Razorpay,,,2025-12-31T02:53:26.690Z,2025-12-31T02:53:30.690Z,2025-12-31T02:53:55.690Z,,0
1608,TXN1767167685547NETY6KN,BKG-20251231-YR5K7VEQ,362,1608,4954,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685547NETY6KN"",""bank_ref"":""fpfrqs2kvf8""}",2025-12-23T08:14:08.697Z,2025-12-23T08:14:12.697Z,2025-12-23T08:14:37.697Z,,0
1609,TXN17671676855473QRD0JG,BKG-20251231-PA833NJB,976,1609,1732,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN17671676855473QRD0JG"",""bank_ref"":""iioz8quj7do""}",2026-01-19T17:44:45.050Z,2026-01-19T17:44:49.050Z,2026-01-19T17:45:14.050Z,,0
1610,TXN17671676855479GJVRVI,BKG-20251231-J6SCLIHV,727,1610,3384,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN17671676855479GJVRVI"",""bank_ref"":""k703i8ayp1m""}",2025-12-06T08:45:22.743Z,2025-12-06T08:45:26.743Z,2025-12-06T08:45:51.743Z,,0
1611,TXN1767167685547VMFY01S,BKG-20251231-335J9XNE,736,1611,3986,INR,REFUNDED,WALLET,PayU,,,2025-12-22T22:48:02.145Z,2025-12-22T22:48:06.145Z,2025-12-22T22:48:31.145Z,,0
1612,TXN1767167685547PV2GTSH,BKG-20251231-VCG92DJ6,624,1612,1597,INR,SUCCESS,WALLET,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685547PV2GTSH"",""bank_ref"":""uwque1vfn3""}",2026-01-04T12:43:11.091Z,2026-01-04T12:43:15.091Z,2026-01-04T12:43:40.091Z,,0
1613,TXN1767167685547UCQL8QG,BKG-20251231-AXTZQF47,715,1613,684,INR,SUCCESS,DEBIT_CARD,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685547UCQL8QG"",""bank_ref"":""7j8gawao474""}",2025-12-16T05:38:40.358Z,2025-12-16T05:38:44.358Z,2025-12-16T05:39:09.358Z,,0
1614,TXN17671676855471B8UI5R,BKG-20251231-1SSAC918,123,1614,2827,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN17671676855471B8UI5R"",""bank_ref"":""3u1m2p9v3j7""}",2025-12-27T17:35:29.986Z,2025-12-27T17:35:33.986Z,2025-12-27T17:35:58.986Z,,0
1615,TXN1767167685547HTH55L2,BKG-20251231-HNE7WD2E,13,1615,4016,INR,INITIATED,CREDIT_CARD,CCAvenue,,,2026-01-06T06:26:34.869Z,2026-01-06T06:26:38.869Z,,2026-01-06T06:30:33.869Z,0
1616,TXN1767167685547GN5E2PL,BKG-20251231-JP5BUGQ8,954,1616,1649,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685547GN5E2PL"",""bank_ref"":""twpy4kq8jbf""}",2026-01-07T13:02:10.271Z,2026-01-07T13:02:14.271Z,2026-01-07T13:02:39.271Z,,0
1617,TXN1767167685547W26J7CZ,BKG-20251231-73ZT8Q9G,452,1617,2212,INR,PENDING,DEBIT_CARD,PhonePe,,,2025-12-31T10:38:55.195Z,2025-12-31T10:38:59.195Z,,2025-12-31T10:42:54.195Z,0
1618,TXN1767167685547VW3BURN,BKG-20251231-1TY7PRNO,89,1618,522,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685547VW3BURN"",""bank_ref"":""ui00ulmhsm""}",2026-01-18T00:28:41.162Z,2026-01-18T00:28:45.162Z,2026-01-18T00:29:10.162Z,,0
1619,TXN176716768554731NC71Q,BKG-20251231-IPFX2FJY,407,1619,509,INR,SUCCESS,UPI,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN176716768554731NC71Q"",""bank_ref"":""v225sxte8y""}",2025-12-24T09:07:53.975Z,2025-12-24T09:07:57.975Z,2025-12-24T09:08:22.975Z,,0
1620,TXN1767167685547WMR9HP3,BKG-20251231-4VKTVZG8,996,1620,2894,INR,SUCCESS,CREDIT_CARD,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685547WMR9HP3"",""bank_ref"":""co79g7kmxrh""}",2025-12-18T11:14:18.233Z,2025-12-18T11:14:22.233Z,2025-12-18T11:14:47.233Z,,0
1621,TXN1767167685547CIKWKGS,BKG-20251231-MTM2GKZK,480,1621,1584,INR,SUCCESS,NET_BANKING,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685547CIKWKGS"",""bank_ref"":""xnu23r9hc3c""}",2026-01-12T19:45:53.345Z,2026-01-12T19:45:57.345Z,2026-01-12T19:46:22.345Z,,0
1622,TXN1767167685547Z3VUU3N,BKG-20251231-4MG7TLZW,361,1622,2514,INR,REFUNDED,CREDIT_CARD,Razorpay,,,2025-12-19T13:59:38.686Z,2025-12-19T13:59:42.686Z,2025-12-19T14:00:07.686Z,,0
1623,TXN1767167685547EULCS21,BKG-20251231-2VZZWAPM,41,1623,4792,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685547EULCS21"",""bank_ref"":""5ty11qch07g""}",2025-11-20T02:56:49.224Z,2025-11-20T02:56:53.224Z,2025-11-20T02:57:18.224Z,,0
1624,TXN1767167685547AS06FJ7,BKG-20251231-F4Q114V0,240,1624,1053,INR,SUCCESS,UPI,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685547AS06FJ7"",""bank_ref"":""4fh0umqx5yt""}",2026-01-07T19:39:31.183Z,2026-01-07T19:39:35.183Z,2026-01-07T19:40:00.183Z,,0
1625,TXN1767167685547IP4CER7,BKG-20251231-ZA6MVLRE,439,1625,1008,INR,INITIATED,DEBIT_CARD,CCAvenue,,,2025-12-12T02:06:04.802Z,2025-12-12T02:06:08.802Z,,2025-12-12T02:10:03.802Z,0
1626,TXN1767167685548HBZ1LTC,BKG-20251231-A2XRU7VU,37,1626,4754,INR,SUCCESS,UPI,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685548HBZ1LTC"",""bank_ref"":""yraiebkkx0g""}",2026-01-02T21:04:03.899Z,2026-01-02T21:04:07.899Z,2026-01-02T21:04:32.899Z,,0
1627,TXN1767167685548XLU9HZD,BKG-20251231-YANT9JWK,445,1627,2745,INR,PENDING,CREDIT_CARD,Paytm,,,2025-12-25T01:25:11.842Z,2025-12-25T01:25:15.842Z,,2025-12-25T01:29:10.842Z,0
1628,TXN1767167685548EK98KDO,BKG-20251231-B9PGM090,337,1628,2179,INR,SUCCESS,NET_BANKING,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685548EK98KDO"",""bank_ref"":""3xs2vsvzbz8""}",2025-12-05T18:02:18.642Z,2025-12-05T18:02:22.642Z,2025-12-05T18:02:47.642Z,,0
1629,TXN1767167685548YDP0PJC,BKG-20251231-G5N69YLQ,3,1629,4169,INR,REFUNDED,WALLET,PayU,,,2025-12-08T10:48:34.291Z,2025-12-08T10:48:38.291Z,2025-12-08T10:49:03.291Z,,0
1630,TXN1767167685548TLFOLHA,BKG-20251231-EA7CPMRO,741,1630,4832,INR,SUCCESS,NET_BANKING,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685548TLFOLHA"",""bank_ref"":""zjgsr9iw2s8""}",2025-12-20T10:26:12.894Z,2025-12-20T10:26:16.894Z,2025-12-20T10:26:41.894Z,,0
1631,TXN1767167685548NAURBIT,BKG-20251231-J4J65O31,538,1631,2187,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685548NAURBIT"",""bank_ref"":""hqymazrja1""}",2026-01-26T04:06:13.367Z,2026-01-26T04:06:17.367Z,2026-01-26T04:06:42.367Z,,0
1632,TXN1767167685548RJXXSQC,BKG-20251231-97LTV6KR,309,1632,987,INR,SUCCESS,UPI,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685548RJXXSQC"",""bank_ref"":""7e45ftn3lf7""}",2025-12-20T06:14:33.322Z,2025-12-20T06:14:37.322Z,2025-12-20T06:15:02.322Z,,0
1633,TXN1767167685548W9CIZVT,BKG-20251231-8NB63502,590,1633,4826,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685548W9CIZVT"",""bank_ref"":""rs4prgjm06q""}",2026-01-06T13:25:04.693Z,2026-01-06T13:25:08.693Z,2026-01-06T13:25:33.693Z,,0
1634,TXN1767167685548KBQMWKC,BKG-20251231-0MS8411G,791,1634,1011,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685548KBQMWKC"",""bank_ref"":""1ab8i4n5y3a""}",2025-12-20T23:34:39.600Z,2025-12-20T23:34:43.600Z,2025-12-20T23:35:08.600Z,,0
1635,TXN1767167685548PHK1X5Q,BKG-20251231-2F5HR6YV,988,1635,1390,INR,PENDING,UPI,PayU,,,2025-12-18T17:44:47.035Z,2025-12-18T17:44:51.035Z,,2025-12-18T17:48:46.035Z,0
1636,TXN1767167685548Z9AZW1Q,BKG-20251231-EP6T9EKA,872,1636,1159,INR,PENDING,WALLET,CCAvenue,,,2025-12-01T02:48:43.118Z,2025-12-01T02:48:47.118Z,,2025-12-01T02:52:42.118Z,0
1637,TXN1767167685548ZF1VKSA,BKG-20251231-1LTOQF2I,31,1637,635,INR,PENDING,UPI,Razorpay,,,2026-01-02T03:45:46.451Z,2026-01-02T03:45:50.451Z,,2026-01-02T03:49:45.451Z,0
1638,TXN17671676855484NMQBTN,BKG-20251231-E248C3BC,103,1638,1747,INR,INITIATED,NET_BANKING,CCAvenue,,,2026-01-02T15:34:35.292Z,2026-01-02T15:34:39.292Z,,2026-01-02T15:38:34.292Z,0
1639,TXN1767167685548CZMWIPV,BKG-20251231-9FAWS0ZT,508,1639,2576,INR,PENDING,NET_BANKING,Paytm,,,2026-01-11T13:18:36.124Z,2026-01-11T13:18:40.124Z,,2026-01-11T13:22:35.124Z,0
1640,TXN1767167685548I43IT9R,BKG-20251231-66QKTCHJ,98,1640,1644,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685548I43IT9R"",""bank_ref"":""qhf6k026iar""}",2026-01-11T20:29:02.029Z,2026-01-11T20:29:06.029Z,2026-01-11T20:29:31.029Z,,0
1641,TXN1767167685548C5QH8ON,BKG-20251231-4QFATBGO,161,1641,1673,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685548C5QH8ON"",""bank_ref"":""qouancuak1""}",2025-12-08T16:49:45.085Z,2025-12-08T16:49:49.085Z,2025-12-08T16:50:14.085Z,,0
1642,TXN1767167685548CG7XCT7,BKG-20251231-NI5C6G58,741,1642,841,INR,SUCCESS,NET_BANKING,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685548CG7XCT7"",""bank_ref"":""uvolyn3ijdk""}",2025-12-26T01:14:16.796Z,2025-12-26T01:14:20.796Z,2025-12-26T01:14:45.796Z,,0
1643,TXN1767167685548FLH2OCF,BKG-20251231-DJUG0W6D,487,1643,4505,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685548FLH2OCF"",""bank_ref"":""cxch3qryug""}",2026-01-01T10:57:32.700Z,2026-01-01T10:57:36.700Z,2026-01-01T10:58:01.700Z,,0
1644,TXN17671676855480KMB2L5,BKG-20251231-UHCUC7SP,834,1644,4096,INR,SUCCESS,CREDIT_CARD,PhonePe,,"{""status"":""success"",""txn_id"":""TXN17671676855480KMB2L5"",""bank_ref"":""ujaqkz5eom""}",2025-11-21T16:59:46.725Z,2025-11-21T16:59:50.725Z,2025-11-21T17:00:15.725Z,,0
1645,TXN1767167685548JAUWKKK,BKG-20251231-ILN9Z6ZH,559,1645,4071,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685548JAUWKKK"",""bank_ref"":""1ck09ohoos7""}",2025-12-09T02:22:09.311Z,2025-12-09T02:22:13.311Z,2025-12-09T02:22:38.311Z,,0
1646,TXN1767167685548UWRKGXO,BKG-20251231-FAJBY2VY,346,1646,4789,INR,SUCCESS,NET_BANKING,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685548UWRKGXO"",""bank_ref"":""fv20bmq9pr6""}",2025-12-31T13:20:31.548Z,2025-12-31T13:20:35.548Z,2025-12-31T13:21:00.548Z,,0
1647,TXN1767167685548P74F6LF,BKG-20251231-NZV8543L,345,1647,4180,INR,SUCCESS,UPI,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685548P74F6LF"",""bank_ref"":""lsfvuct8un""}",2026-01-09T16:19:23.379Z,2026-01-09T16:19:27.379Z,2026-01-09T16:19:52.379Z,,0
1648,TXN1767167685548NOG2WC7,BKG-20251231-TYBHZJJ8,621,1648,3084,INR,INITIATED,UPI,PhonePe,,,2025-12-22T04:48:22.331Z,2025-12-22T04:48:26.331Z,,2025-12-22T04:52:21.331Z,0
1649,TXN1767167685548EJFTTUR,BKG-20251231-GDUM6UZ6,448,1649,2213,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685548EJFTTUR"",""bank_ref"":""qdd8mv7twoo""}",2026-01-13T04:31:55.067Z,2026-01-13T04:31:59.067Z,2026-01-13T04:32:24.067Z,,0
1650,TXN1767167685548Q7C6CX7,BKG-20251231-K8Z4Q150,361,1650,3076,INR,PENDING,UPI,PhonePe,,,2025-12-30T06:09:16.936Z,2025-12-30T06:09:20.936Z,,2025-12-30T06:13:15.936Z,0
1651,TXN1767167685548NM6NB04,BKG-20251231-ASDC0PCR,816,1651,695,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685548NM6NB04"",""bank_ref"":""kvnh1z726g""}",2026-01-11T14:19:18.215Z,2026-01-11T14:19:22.215Z,2026-01-11T14:19:47.215Z,,0
1652,TXN176716768554804NQTOL,BKG-20251231-36SKON0P,664,1652,4750,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN176716768554804NQTOL"",""bank_ref"":""63oixi9nis8""}",2026-01-12T15:50:20.042Z,2026-01-12T15:50:24.042Z,2026-01-12T15:50:49.042Z,,0
1653,TXN1767167685548RE0QJ4T,BKG-20251231-KNGOAQ7J,52,1653,3475,INR,SUCCESS,UPI,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685548RE0QJ4T"",""bank_ref"":""qndl4hcbnji""}",2025-12-29T14:43:58.049Z,2025-12-29T14:44:02.049Z,2025-12-29T14:44:27.049Z,,0
1654,TXN1767167685548VSTJY0J,BKG-20251231-6JQ9GXLE,532,1654,3590,INR,PENDING,CREDIT_CARD,CCAvenue,,,2026-01-15T12:23:52.523Z,2026-01-15T12:23:56.523Z,,2026-01-15T12:27:51.523Z,0
1655,TXN17671676855486QX4XS8,BKG-20251231-MIVLVB7I,757,1655,4170,INR,SUCCESS,UPI,Razorpay,,"{""status"":""success"",""txn_id"":""TXN17671676855486QX4XS8"",""bank_ref"":""x8l4i2oev8""}",2025-12-19T18:10:45.158Z,2025-12-19T18:10:49.158Z,2025-12-19T18:11:14.158Z,,0
1656,TXN1767167685548D65ZAWP,BKG-20251231-DR2CQLLS,641,1656,1354,INR,SUCCESS,NET_BANKING,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685548D65ZAWP"",""bank_ref"":""iur7qhpd1kt""}",2026-01-03T02:39:04.135Z,2026-01-03T02:39:08.135Z,2026-01-03T02:39:33.135Z,,0
1657,TXN17671676855480CM0AV7,BKG-20251231-9U2TNQYE,201,1657,3904,INR,PENDING,CREDIT_CARD,Razorpay,,,2026-01-02T21:06:56.929Z,2026-01-02T21:07:00.929Z,,2026-01-02T21:10:55.929Z,0
1658,TXN176716768554813Y9HFF,BKG-20251231-CGSBGQZZ,967,1658,1338,INR,SUCCESS,NET_BANKING,Paytm,,"{""status"":""success"",""txn_id"":""TXN176716768554813Y9HFF"",""bank_ref"":""vn7jy8a87b""}",2026-01-13T06:56:06.649Z,2026-01-13T06:56:10.649Z,2026-01-13T06:56:35.649Z,,0
1659,TXN17671676855485TBFFYJ,BKG-20251231-U5Q2UAU3,637,1659,2299,INR,SUCCESS,DEBIT_CARD,GooglePay,,"{""status"":""success"",""txn_id"":""TXN17671676855485TBFFYJ"",""bank_ref"":""s9nktudev4""}",2025-12-27T00:18:39.896Z,2025-12-27T00:18:43.896Z,2025-12-27T00:19:08.896Z,,0
1660,TXN1767167685548SXZYKF5,BKG-20251231-IK0ZLRZA,717,1660,4654,INR,PENDING,UPI,Paytm,,,2025-12-30T08:13:05.320Z,2025-12-30T08:13:09.320Z,,2025-12-30T08:17:04.320Z,0
1661,TXN1767167685549WFO4NSZ,BKG-20251231-A3JP9BDP,978,1661,4728,INR,REFUNDED,CREDIT_CARD,Paytm,,,2026-01-12T20:45:21.792Z,2026-01-12T20:45:25.792Z,2026-01-12T20:45:50.792Z,,0
1662,TXN1767167685549CC0I684,BKG-20251231-Z46X2585,594,1662,1285,INR,SUCCESS,WALLET,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685549CC0I684"",""bank_ref"":""6t2xq9omrl""}",2026-01-23T00:13:31.412Z,2026-01-23T00:13:35.412Z,2026-01-23T00:14:00.412Z,,0
1663,TXN17671676855492DMTYMV,BKG-20251231-8WVD7L2E,20,1663,4623,INR,SUCCESS,UPI,Razorpay,,"{""status"":""success"",""txn_id"":""TXN17671676855492DMTYMV"",""bank_ref"":""2mbkd0i3i8r""}",2025-12-09T18:54:19.880Z,2025-12-09T18:54:23.880Z,2025-12-09T18:54:48.880Z,,0
1664,TXN1767167685549MXR5EXQ,BKG-20251231-NNPU4DM4,95,1664,983,INR,REFUNDED,CREDIT_CARD,GooglePay,,,2025-12-15T22:34:25.802Z,2025-12-15T22:34:29.802Z,2025-12-15T22:34:54.802Z,,0
1665,TXN1767167685549STG3ZDB,BKG-20251231-QDZDZ01W,218,1665,3047,INR,INITIATED,UPI,Razorpay,,,2026-01-12T06:52:52.205Z,2026-01-12T06:52:56.205Z,,2026-01-12T06:56:51.205Z,0
1666,TXN1767167685549YJ37YBZ,BKG-20251231-B7AHATGI,481,1666,3245,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685549YJ37YBZ"",""bank_ref"":""qmmtgo7xdye""}",2026-01-18T01:31:06.791Z,2026-01-18T01:31:10.791Z,2026-01-18T01:31:35.791Z,,0
1667,TXN17671676855492OEFKMS,BKG-20251231-HLAXN9A9,406,1667,1865,INR,SUCCESS,WALLET,Paytm,,"{""status"":""success"",""txn_id"":""TXN17671676855492OEFKMS"",""bank_ref"":""758ge1oseut""}",2025-12-22T15:45:59.261Z,2025-12-22T15:46:03.261Z,2025-12-22T15:46:28.261Z,,0
1668,TXN1767167685549DJEFPFB,BKG-20251231-4C1S59TE,639,1668,4837,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685549DJEFPFB"",""bank_ref"":""rf64h8j5wig""}",2026-01-17T16:57:48.716Z,2026-01-17T16:57:52.716Z,2026-01-17T16:58:17.716Z,,0
1669,TXN1767167685549F4MPRUL,BKG-20251231-3TNINYBD,341,1669,4896,INR,SUCCESS,CREDIT_CARD,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685549F4MPRUL"",""bank_ref"":""calrw23gepg""}",2025-11-27T17:18:45.265Z,2025-11-27T17:18:49.265Z,2025-11-27T17:19:14.265Z,,0
1670,TXN1767167685549ZIVX3WN,BKG-20251231-X1ILTDXZ,671,1670,1939,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685549ZIVX3WN"",""bank_ref"":""cnak60y8dic""}",2025-12-15T16:01:23.237Z,2025-12-15T16:01:27.237Z,2025-12-15T16:01:52.237Z,,0
1671,TXN1767167685549W0Q4JAI,BKG-20251231-DJAEIU2Z,236,1671,4811,INR,PENDING,WALLET,PayU,,,2025-12-24T03:17:40.572Z,2025-12-24T03:17:44.572Z,,2025-12-24T03:21:39.572Z,0
1672,TXN1767167685549R342BWQ,BKG-20251231-0XV78FH1,300,1672,1255,INR,INITIATED,UPI,CCAvenue,,,2025-12-04T01:39:40.184Z,2025-12-04T01:39:44.184Z,,2025-12-04T01:43:39.184Z,0
1673,TXN1767167685549Z0Y5S6D,BKG-20251231-BSXPRFZC,184,1673,3195,INR,INITIATED,UPI,Razorpay,,,2025-12-28T11:41:22.138Z,2025-12-28T11:41:26.138Z,,2025-12-28T11:45:21.138Z,0
1674,TXN1767167685549Y2G6T0H,BKG-20251231-NPB0P8Q9,783,1674,4678,INR,PENDING,CREDIT_CARD,PhonePe,,,2025-12-04T18:49:45.528Z,2025-12-04T18:49:49.528Z,,2025-12-04T18:53:44.528Z,0
1675,TXN1767167685549OLE0LHF,BKG-20251231-93ETY05H,460,1675,3969,INR,PENDING,CREDIT_CARD,GooglePay,,,2025-12-30T15:06:38.667Z,2025-12-30T15:06:42.667Z,,2025-12-30T15:10:37.667Z,0
1676,TXN17671676855496ELPIRW,BKG-20251231-1AIVRIL9,230,1676,3544,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN17671676855496ELPIRW"",""bank_ref"":""ushd0eb59vq""}",2026-01-24T10:19:49.281Z,2026-01-24T10:19:53.281Z,2026-01-24T10:20:18.281Z,,0
1677,TXN1767167685549OSZWA1J,BKG-20251231-QTOLDS0C,317,1677,3635,INR,SUCCESS,CREDIT_CARD,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685549OSZWA1J"",""bank_ref"":""erg5nrz2fn""}",2025-12-10T00:23:04.844Z,2025-12-10T00:23:08.844Z,2025-12-10T00:23:33.844Z,,0
1678,TXN1767167685549TLT8YBE,BKG-20251231-CXPLM4LG,834,1678,2520,INR,FAILED,CREDIT_CARD,PhonePe,Network timeout,,2026-01-21T02:44:41.770Z,2026-01-21T02:44:45.770Z,,,0
1679,TXN176716768554966TRKB2,BKG-20251231-IMNDZ93A,453,1679,2983,INR,SUCCESS,WALLET,PayU,,"{""status"":""success"",""txn_id"":""TXN176716768554966TRKB2"",""bank_ref"":""1fqmyk7tfyg""}",2025-12-03T13:57:18.708Z,2025-12-03T13:57:22.708Z,2025-12-03T13:57:47.708Z,,0
