id,booking_id,user_id,source_station,destination_station,journey_date,status,journey_type,total_fare,total_travel_time_minutes,total_layover_minutes,created_at,confirmed_at,cancelled_at,version
1294,BKG-20251231-RLMFODG5,946,Howrah,Ahmedabad,2026-01-20,CONFIRMED,SINGLE_TRAIN,4186,353,0,2026-01-09T12:39:49.407Z,2026-01-09T12:46:02.622Z,,0
1295,BKG-20251231-WGIIYOY7,337,Ernakulam,Udaipur City,2026-01-20,COMPLETED,SINGLE_TRAIN,713,726,0,2026-01-17T02:22:55.166Z,2026-01-17T02:25:57.004Z,,0
1296,BKG-20251231-JGE39EAX,372,Gwalior,Amritsar,2026-01-24,CONFIRMED,SINGLE_TRAIN,990,1240,0,2026-01-08T10:26:17.624Z,2026-01-08T10:30:33.467Z,,0
1297,BKG-20251231-M1QO5U00,840,Hyderabad Deccan,Jodhpur,2026-01-27,PAYMENT_FAILED,SINGLE_TRAIN,2562,648,0,2026-01-26T14:36:02.309Z,,,0
1298,BKG-20251231-634WRKI7,338,Indore,Trivandrum Central,2026-01-15,PAYMENT_PENDING,SINGLE_TRAIN,4106,502,0,2025-12-18T11:09:51.055Z,,,0
1299,BKG-20251231-B2NHFMJF,216,Jodhpur,Nagpur,2025-12-24,CONFIRMED,SINGLE_TRAIN,3731,458,0,2025-11-28T14:54:46.390Z,2025-11-28T15:01:14.104Z,,0
1300,BKG-20251231-BJ66TBI9,714,Jaipur,Visakhapatnam,2025-12-19,CONFIRMED,SINGLE_TRAIN,2266,754,0,2025-12-02T22:49:24.272Z,2025-12-02T22:49:49.806Z,,0
1301,BKG-20251231-TZYVYBZ4,681,Mumbai CST,Indore,2025-12-28,CONFIRMED,SINGLE_TRAIN,511,1332,0,2025-12-02T18:01:03.318Z,2025-12-02T18:08:42.136Z,,0
1302,BKG-20251231-VO50523K,502,Patna Junction,Lucknow,2026-01-18,PAYMENT_PENDING,SINGLE_TRAIN,1654,1292,0,2026-01-10T01:30:57.448Z,,,0
1303,BKG-20251231-2WBC2IEW,718,Jodhpur,Amritsar,2026-01-22,CONFIRMED,SINGLE_TRAIN,4127,754,0,2026-01-10T23:47:55.456Z,2026-01-10T23:56:30.458Z,,0
1304,BKG-20251231-XN0WSUFV,349,Jodhpur,Nagpur,2026-01-17,CONFIRMED,SINGLE_TRAIN,1099,1316,0,2026-01-08T23:44:22.729Z,2026-01-08T23:51:24.847Z,,0
1305,BKG-20251231-QTPDJ3MB,85,Ahmedabad,Mumbai CST,2026-01-10,SEATS_BLOCKED,SINGLE_TRAIN,4320,1087,0,2026-01-06T11:33:10.113Z,,,0
1306,BKG-20251231-S1IZYNFV,400,Amritsar,Ernakulam,2025-12-26,CONFIRMED,SINGLE_TRAIN,4828,1354,0,2025-12-16T03:56:47.285Z,2025-12-16T03:56:58.921Z,,0
1307,BKG-20251231-BE54G57L,545,Jaipur,Ernakulam,2026-01-27,CANCELLED,SINGLE_TRAIN,4747,1098,0,2025-12-31T00:20:30.386Z,,2025-12-31T06:24:31.182Z,0
1308,BKG-20251231-TLKR50RU,753,Nagpur,Jaipur,2025-12-24,CANCELLED,SINGLE_TRAIN,1029,988,0,2025-12-11T04:16:00.618Z,,2025-12-11T15:40:12.935Z,0
1309,BKG-20251231-XY8CB6E1,171,Trivandrum Central,Shri Mata Vaishno Devi,2026-01-01,CONFIRMED,SINGLE_TRAIN,535,869,0,2025-12-14T13:35:20.591Z,2025-12-14T13:36:35.458Z,,0
1310,BKG-20251231-I8NE68R1,962,Agra Cantt,Mumbai CST,2026-01-09,PAYMENT_PENDING,SINGLE_TRAIN,546,1224,0,2025-12-16T15:34:08.781Z,,,0
1311,BKG-20251231-TI8IUY7A,9,Ernakulam,Vadodara,2025-12-29,CONFIRMED,SINGLE_TRAIN,4602,927,0,2025-12-16T02:21:39.183Z,2025-12-16T02:27:57.075Z,,0
1312,BKG-20251231-J5BMY178,196,Trivandrum Central,Agra Cantt,2026-01-04,SEATS_BLOCKED,SINGLE_TRAIN,2452,357,0,2026-01-04T16:19:03.728Z,,,0
1313,BKG-20251231-X0NKXEKK,614,Indore,Udaipur City,2026-01-01,PAYMENT_PENDING,SINGLE_TRAIN,2773,976,0,2025-12-08T07:12:10.577Z,,,0
1314,BKG-20251231-ZF0X11ZX,575,Udaipur City,Indore,2025-12-20,CONFIRMED,SINGLE_TRAIN,3692,1049,0,2025-11-22T15:59:32.859Z,2025-11-22T16:08:43.385Z,,0
1315,BKG-20251231-JTKFLFLZ,254,Patna Junction,Ernakulam,2026-01-06,PAYMENT_PENDING,SINGLE_TRAIN,4942,300,0,2025-12-17T07:03:55.019Z,,,0
1316,BKG-20251231-VGSIPVGW,50,Trivandrum Central,Vadodara,2026-01-26,CONFIRMED,MULTI_TRAIN,4340,1030,37,2026-01-22T17:35:57.287Z,2026-01-22T17:45:03.988Z,,0
1317,BKG-20251231-AHXSI2GA,218,Indore,Agra Cantt,2026-01-10,PAYMENT_PENDING,SINGLE_TRAIN,4568,989,0,2026-01-02T00:34:38.362Z,,,0
1318,BKG-20251231-PY7XS214,966,Hyderabad Deccan,Lucknow,2026-01-14,PAYMENT_PENDING,SINGLE_TRAIN,1140,565,0,2025-12-29T10:50:05.932Z,,,0
1319,BKG-20251231-WHO1BET1,385,Bhopal Junction,Nagpur,2026-01-06,CONFIRMED,SINGLE_TRAIN,1694,273,0,2025-12-28T03:02:25.762Z,2025-12-28T03:08:59.335Z,,0
1320,BKG-20251231-WIO6O9IV,429,Hyderabad Deccan,Bangalore City,2026-01-18,PAYMENT_PENDING,SINGLE_TRAIN,4992,610,0,2026-01-06T23:47:10.380Z,,,0
1321,BKG-20251231-Q7PO2SYW,959,Howrah,Jaipur,2025-12-23,CONFIRMED,SINGLE_TRAIN,1386,1321,0,2025-12-15T21:32:49.270Z,2025-12-15T21:36:58.362Z,,0
1322,BKG-20251231-L828N1YX,481,Jodhpur,Vadodara,2026-01-30,CONFIRMED,SINGLE_TRAIN,4017,722,0,2026-01-04T06:56:30.448Z,2026-01-04T06:56:33.174Z,,0
1323,BKG-20251231-K1IAK9TD,105,Udaipur City,Ahmedabad,2026-01-20,CONFIRMED,SINGLE_TRAIN,1992,487,0,2026-01-11T09:29:30.109Z,2026-01-11T09:31:40.807Z,,0
1324,BKG-20251231-BVXYRKE6,608,Ahmedabad,Jaipur,2026-01-21,CONFIRMED,SINGLE_TRAIN,3713,1090,0,2026-01-12T23:23:49.525Z,2026-01-12T23:24:58.199Z,,0
1325,BKG-20251231-4IQRBJFZ,673,Hyderabad Deccan,Vadodara,2025-12-21,CONFIRMED,MULTI_TRAIN,1026,291,96,2025-11-26T22:55:13.737Z,2025-11-26T23:00:44.411Z,,0
1326,BKG-20251231-3QF97F6F,412,Vadodara,Trivandrum Central,2026-01-29,SEATS_BLOCKED,SINGLE_TRAIN,3521,1374,0,2026-01-11T18:59:11.343Z,,,0
1327,BKG-20251231-7I4MKWPK,624,Bhopal Junction,Vadodara,2025-12-16,SEATS_BLOCKED,SINGLE_TRAIN,2706,251,0,2025-11-26T13:35:17.492Z,,,0
1328,BKG-20251231-G6KO43Y8,622,Vadodara,Udaipur City,2025-12-29,CONFIRMED,SINGLE_TRAIN,2778,1241,0,2025-12-19T19:22:38.436Z,2025-12-19T19:24:51.918Z,,0
1329,BKG-20251231-SSE1HXP7,352,Bhopal Junction,Agra Cantt,2026-01-29,CONFIRMED,SINGLE_TRAIN,3170,1016,0,2026-01-25T04:12:51.502Z,2026-01-25T04:19:55.116Z,,0
1330,BKG-20251231-BE4FZC8I,736,Udaipur City,Ahmedabad,2026-01-16,CONFIRMED,SINGLE_TRAIN,3965,618,0,2025-12-30T12:02:47.846Z,2025-12-30T12:04:06.765Z,,0
1331,BKG-20251231-904KJ4HO,395,Bhopal Junction,New Delhi,2025-12-24,PAYMENT_PENDING,SINGLE_TRAIN,905,1344,0,2025-12-13T06:18:12.245Z,,,0
1332,BKG-20251231-MLUTCVPR,441,Bangalore City,Visakhapatnam,2025-12-22,PAYMENT_PENDING,SINGLE_TRAIN,3666,1240,0,2025-12-12T01:13:49.567Z,,,0
1333,BKG-20251231-HDKGCK6A,74,Ernakulam,Bhopal Junction,2026-01-01,CANCELLED,SINGLE_TRAIN,1330,1329,0,2025-12-21T11:16:43.986Z,,2025-12-22T02:27:13.877Z,0
1334,BKG-20251231-HC2QN20A,424,Ernakulam,Shri Mata Vaishno Devi,2026-01-09,CONFIRMED,SINGLE_TRAIN,4258,1299,0,2025-12-21T17:44:30.397Z,2025-12-21T17:53:52.888Z,,0
1335,BKG-20251231-QSV2FAQS,243,Pune Junction,Chennai Central,2026-01-13,SEATS_BLOCKED,SINGLE_TRAIN,1788,747,0,2025-12-19T06:13:35.505Z,,,0
1336,BKG-20251231-FO5BTDH6,179,Gwalior,Trivandrum Central,2026-01-18,CONFIRMED,SINGLE_TRAIN,3173,1173,0,2026-01-05T08:11:51.283Z,2026-01-05T08:17:31.702Z,,0
1337,BKG-20251231-4XJGKOCA,714,Howrah,Jaipur,2026-01-24,CONFIRMED,SINGLE_TRAIN,2280,1298,0,2026-01-03T09:58:52.801Z,2026-01-03T10:05:05.306Z,,0
1338,BKG-20251231-VXKUUB8H,86,Vadodara,Pune Junction,2025-12-24,COMPLETED,SINGLE_TRAIN,2967,1243,0,2025-12-19T05:06:23.359Z,2025-12-19T05:10:30.703Z,,0
1339,BKG-20251231-58STJAZQ,646,Gwalior,New Delhi,2026-01-28,CONFIRMED,SINGLE_TRAIN,3623,1225,0,2026-01-06T01:31:09.117Z,2026-01-06T01:36:07.277Z,,0
1340,BKG-20251231-REZTLRN6,176,Udaipur City,Jaipur,2025-12-22,PAYMENT_PENDING,SINGLE_TRAIN,4245,961,0,2025-12-21T19:42:56.668Z,,,0
1341,BKG-20251231-BACEQPRQ,678,Jaipur,Ernakulam,2025-12-25,CONFIRMED,SINGLE_TRAIN,1285,507,0,2025-11-26T19:05:19.789Z,2025-11-26T19:10:02.397Z,,0
1342,BKG-20251231-GVOJ83IZ,480,Jaipur,Ernakulam,2025-12-17,SEATS_BLOCKED,SINGLE_TRAIN,4616,1318,0,2025-12-09T04:09:59.820Z,,,0
1343,BKG-20251231-EJ4W0N9N,380,Jodhpur,Pune Junction,2025-12-16,SEATS_BLOCKED,SINGLE_TRAIN,4360,1057,0,2025-12-10T12:51:15.567Z,,,0
1344,BKG-20251231-MS9T86JW,66,Shri Mata Vaishno Devi,Ernakulam,2026-01-26,CANCELLED,SINGLE_TRAIN,2868,505,0,2026-01-26T20:56:37.302Z,,2026-01-27T17:49:04.396Z,0
1345,BKG-20251231-XAP6RF0R,588,Lucknow,Bhopal Junction,2026-01-28,CONFIRMED,SINGLE_TRAIN,1988,1044,0,2026-01-11T14:47:21.659Z,2026-01-11T14:53:13.993Z,,0
1346,BKG-20251231-EE33JVLK,533,Lucknow,Mumbai CST,2026-01-10,CONFIRMED,SINGLE_TRAIN,3343,1256,0,2025-12-18T14:23:31.371Z,2025-12-18T14:32:54.829Z,,0
1347,BKG-20251231-ZQ7RR79R,570,Indore,Udaipur City,2025-12-20,CONFIRMED,SINGLE_TRAIN,1716,257,0,2025-11-29T14:25:10.944Z,2025-11-29T14:33:08.025Z,,0
1348,BKG-20251231-5DMGJIT7,600,Hyderabad Deccan,Jodhpur,2025-12-17,CONFIRMED,MULTI_TRAIN,2491,800,12,2025-12-03T20:53:29.768Z,2025-12-03T21:02:13.591Z,,0
1349,BKG-20251231-4BDG1JVE,602,Gwalior,Mumbai CST,2026-01-30,CONFIRMED,SINGLE_TRAIN,1893,793,0,2026-01-15T02:44:33.013Z,2026-01-15T02:51:19.191Z,,0
1350,BKG-20251231-1LXWK9PS,960,Trivandrum Central,Pune Junction,2026-01-12,CONFIRMED,SINGLE_TRAIN,4106,1420,0,2026-01-09T01:51:43.960Z,2026-01-09T01:56:41.540Z,,0
1351,BKG-20251231-UGCLJNSE,149,Amritsar,Lucknow,2026-01-25,CANCELLED,SINGLE_TRAIN,2638,645,0,2026-01-02T08:22:51.914Z,,2026-01-02T14:17:27.852Z,0
1352,BKG-20251231-C0OEYDRE,626,Gwalior,Patna Junction,2025-12-27,CANCELLED,SINGLE_TRAIN,1498,876,0,2025-12-15T09:44:22.604Z,,2025-12-16T05:41:24.098Z,0
1353,BKG-20251231-WHOLEVU8,653,Ernakulam,Vadodara,2026-01-16,COMPLETED,SINGLE_TRAIN,3554,882,0,2025-12-22T21:47:54.209Z,2025-12-22T21:56:07.725Z,,0
1354,BKG-20251231-BLMT3QZJ,412,Bangalore City,Jodhpur,2026-01-01,CONFIRMED,SINGLE_TRAIN,892,1394,0,2025-12-24T09:06:40.647Z,2025-12-24T09:07:32.673Z,,0
1355,BKG-20251231-NGXHEQGL,567,Chennai Central,Vadodara,2026-01-27,PAYMENT_FAILED,SINGLE_TRAIN,2249,1235,0,2026-01-08T14:09:39.652Z,,,0
1356,BKG-20251231-Q930MFXV,915,Gwalior,New Delhi,2025-12-18,PAYMENT_FAILED,SINGLE_TRAIN,1405,1200,0,2025-12-13T02:03:50.485Z,,,0
1357,BKG-20251231-MMB14HY8,405,Gwalior,Vadodara,2026-01-02,COMPLETED,SINGLE_TRAIN,2835,1089,0,2025-12-09T17:20:31.206Z,2025-12-09T17:21:41.664Z,,0
1358,BKG-20251231-6EL902JR,782,Ernakulam,Bhopal Junction,2026-01-07,PAYMENT_PENDING,SINGLE_TRAIN,1099,1284,0,2025-12-23T06:47:26.971Z,,,0
1359,BKG-20251231-8YHUNBJK,873,Pune Junction,Hyderabad Deccan,2026-01-28,CONFIRMED,SINGLE_TRAIN,848,1122,0,2026-01-04T07:52:50.428Z,2026-01-04T07:57:59.698Z,,0
1360,BKG-20251231-P5U7TEQH,794,Vadodara,Howrah,2026-01-04,CONFIRMED,SINGLE_TRAIN,2462,986,0,2025-12-09T00:18:20.451Z,2025-12-09T00:23:20.192Z,,0
1361,BKG-20251231-ANN2GD07,487,Amritsar,Jaipur,2026-01-06,CONFIRMED,SINGLE_TRAIN,2431,477,0,2025-12-16T17:15:08.718Z,2025-12-16T17:21:20.763Z,,0
1362,BKG-20251231-PQSUTWNF,187,Mumbai Central,Udaipur City,2026-01-28,CONFIRMED,SINGLE_TRAIN,2906,832,0,2026-01-14T04:20:17.642Z,2026-01-14T04:27:13.671Z,,0
1363,BKG-20251231-TCR71SUY,453,Pune Junction,Gwalior,2025-12-24,CANCELLED,SINGLE_TRAIN,3090,847,0,2025-12-23T10:43:10.824Z,,2025-12-24T09:35:59.277Z,0
1364,BKG-20251231-YMQT1G5P,934,Howrah,Shri Mata Vaishno Devi,2025-12-20,PAYMENT_PENDING,SINGLE_TRAIN,731,802,0,2025-12-10T06:03:47.218Z,,,0
1365,BKG-20251231-4X6K81B1,873,Amritsar,Hyderabad Deccan,2026-01-20,CONFIRMED,SINGLE_TRAIN,4420,1294,0,2026-01-01T23:21:38.894Z,2026-01-01T23:30:54.070Z,,0
1366,BKG-20251231-S46LNS6E,154,Howrah,Bhopal Junction,2025-12-23,PAYMENT_PENDING,SINGLE_TRAIN,2849,1303,0,2025-12-11T22:21:39.247Z,,,0
1367,BKG-20251231-WD9JSXT8,754,Howrah,Ahmedabad,2025-12-16,PAYMENT_PENDING,SINGLE_TRAIN,1445,771,0,2025-11-24T22:33:07.179Z,,,0
1368,BKG-20251231-PW8MKCYM,718,Chennai Central,Ahmedabad,2026-01-07,CONFIRMED,SINGLE_TRAIN,3341,953,0,2025-12-31T17:39:37.067Z,2025-12-31T17:47:48.352Z,,0
1369,BKG-20251231-2BKORCSO,782,Nagpur,Indore,2026-01-13,CONFIRMED,SINGLE_TRAIN,3943,371,0,2026-01-12T18:35:35.231Z,2026-01-12T18:39:25.608Z,,0
1370,BKG-20251231-86NXNI0N,983,New Delhi,Bhopal Junction,2026-01-04,PAYMENT_PENDING,SINGLE_TRAIN,520,343,0,2025-12-21T00:27:59.627Z,,,0
1371,BKG-20251231-CMZCDFOZ,47,Chennai Central,Vadodara,2026-01-24,CANCELLED,MULTI_TRAIN,2310,565,129,2026-01-02T06:18:31.997Z,,2026-01-03T06:07:56.307Z,0
1372,BKG-20251231-JBMVKXZZ,620,Ahmedabad,Udaipur City,2026-01-15,CONFIRMED,MULTI_TRAIN,1591,1293,169,2025-12-21T09:43:26.803Z,2025-12-21T09:45:02.624Z,,0
1373,BKG-20251231-MNXL6NL7,58,Jodhpur,Indore,2025-12-25,CONFIRMED,MULTI_TRAIN,1238,1421,47,2025-12-02T09:12:46.556Z,2025-12-02T09:13:29.967Z,,0
1374,BKG-20251231-W2J2TKW2,530,Gwalior,Agra Cantt,2026-01-29,COMPLETED,SINGLE_TRAIN,1713,400,0,2026-01-01T23:30:38.914Z,2026-01-01T23:31:52.663Z,,0
1375,BKG-20251231-594Y0FQ0,51,Gwalior,Patna Junction,2025-12-24,CONFIRMED,SINGLE_TRAIN,4598,1324,0,2025-12-13T07:54:26.805Z,2025-12-13T07:57:52.208Z,,0
1376,BKG-20251231-RQVMPSB5,404,Amritsar,Ernakulam,2025-12-22,CONFIRMED,SINGLE_TRAIN,4608,816,0,2025-12-22T20:15:59.139Z,2025-12-22T20:18:44.251Z,,0
1377,BKG-20251231-W85FSMDC,985,Trivandrum Central,Vadodara,2025-12-16,CONFIRMED,SINGLE_TRAIN,4458,1049,0,2025-11-19T09:26:58.215Z,2025-11-19T09:32:35.691Z,,0
1378,BKG-20251231-44VRSXM7,630,Udaipur City,Vadodara,2026-01-28,CONFIRMED,SINGLE_TRAIN,4956,439,0,2026-01-26T01:41:07.216Z,2026-01-26T01:48:04.151Z,,0
1379,BKG-20251231-036I5CU4,34,Mumbai CST,Trivandrum Central,2025-12-24,CANCELLED,MULTI_TRAIN,1233,1142,73,2025-12-07T00:40:11.590Z,,2025-12-07T03:21:46.844Z,0
1380,BKG-20251231-5OBIYMOX,263,Bhopal Junction,Patna Junction,2026-01-28,SEATS_BLOCKED,MULTI_TRAIN,4488,449,155,2026-01-23T18:38:15.593Z,,,0
1381,BKG-20251231-PBK179YO,889,Amritsar,Mumbai Central,2026-01-04,CONFIRMED,SINGLE_TRAIN,1816,1358,0,2026-01-04T17:43:54.252Z,2026-01-04T17:51:59.013Z,,0
1382,BKG-20251231-4X7P2R3U,24,Mumbai Central,Ahmedabad,2026-01-28,SEATS_BLOCKED,SINGLE_TRAIN,4487,1284,0,2026-01-14T18:50:39.536Z,,,0
1383,BKG-20251231-VXH2BL4P,98,Shri Mata Vaishno Devi,Visakhapatnam,2025-12-19,CONFIRMED,SINGLE_TRAIN,2514,592,0,2025-12-07T17:15:32.682Z,2025-12-07T17:24:04.137Z,,0
1384,BKG-20251231-6H3JGS2S,823,Pune Junction,Gwalior,2025-12-30,CONFIRMED,MULTI_TRAIN,2434,255,8,2025-12-04T11:29:02.452Z,2025-12-04T11:36:56.026Z,,0
1385,BKG-20251231-6FXIV7T0,9,Nagpur,Patna Junction,2026-01-05,CONFIRMED,SINGLE_TRAIN,3831,1279,0,2025-12-31T04:29:06.806Z,2025-12-31T04:34:42.320Z,,0
1386,BKG-20251231-JCT8SUMN,243,Mumbai Central,Bhopal Junction,2025-12-31,CONFIRMED,MULTI_TRAIN,4406,1332,56,2025-12-13T14:39:46.201Z,2025-12-13T14:47:43.318Z,,0
1387,BKG-20251231-2ABS4Z3R,858,Lucknow,Indore,2026-01-05,CONFIRMED,MULTI_TRAIN,4110,1260,140,2025-12-28T04:51:56.714Z,2025-12-28T04:58:38.923Z,,0
1388,BKG-20251231-U8JCWURF,578,Amritsar,Jaipur,2026-01-05,CONFIRMED,SINGLE_TRAIN,3715,1060,0,2025-12-07T11:19:53.126Z,2025-12-07T11:23:21.298Z,,0
1389,BKG-20251231-UI4RIMLV,19,Jodhpur,Nagpur,2026-01-06,CONFIRMED,SINGLE_TRAIN,4668,462,0,2025-12-29T14:18:10.479Z,2025-12-29T14:24:46.601Z,,0
1390,BKG-20251231-DS6Q52M2,624,Ahmedabad,Mumbai CST,2025-12-18,PAYMENT_PENDING,SINGLE_TRAIN,2492,731,0,2025-12-08T05:12:13.199Z,,,0
1391,BKG-20251231-NRENIIKU,593,Ernakulam,Vadodara,2026-01-03,CANCELLED,SINGLE_TRAIN,1321,1057,0,2025-12-06T16:09:43.570Z,,2025-12-07T00:36:59.053Z,0
1392,BKG-20251231-HAHEVFRL,557,Mumbai Central,Udaipur City,2026-01-16,CONFIRMED,SINGLE_TRAIN,1806,334,0,2025-12-28T16:31:46.874Z,2025-12-28T16:35:44.010Z,,0
1393,BKG-20251231-9GV6YMVX,971,Gwalior,Indore,2026-01-19,CONFIRMED,SINGLE_TRAIN,932,256,0,2025-12-24T11:21:44.196Z,2025-12-24T11:25:33.899Z,,0
1394,BKG-20251231-2MO2BWLI,217,Ernakulam,Vadodara,2026-01-17,CONFIRMED,SINGLE_TRAIN,868,1079,0,2025-12-23T05:58:22.347Z,2025-12-23T05:59:23.112Z,,0
1395,BKG-20251231-5WHOXOWI,492,Jaipur,Ernakulam,2026-01-17,CANCELLED,SINGLE_TRAIN,4410,483,0,2025-12-22T12:02:17.430Z,,2025-12-22T13:53:23.227Z,0
1396,BKG-20251231-6TFNAMSA,849,Udaipur City,Bangalore City,2026-01-05,PAYMENT_PENDING,SINGLE_TRAIN,4277,327,0,2025-12-15T20:28:27.489Z,,,0
1397,BKG-20251231-PU8NZCDH,403,Howrah,Ahmedabad,2025-12-31,PAYMENT_PENDING,SINGLE_TRAIN,2550,436,0,2025-12-03T10:37:02.272Z,,,0
1398,BKG-20251231-GK56QVSI,652,Mumbai CST,Pune Junction,2025-12-27,CONFIRMED,SINGLE_TRAIN,2199,703,0,2025-12-16T17:30:20.714Z,2025-12-16T17:35:30.114Z,,0
1399,BKG-20251231-CNHI26K1,407,New Delhi,Visakhapatnam,2026-01-05,CONFIRMED,SINGLE_TRAIN,4121,829,0,2026-01-03T07:49:40.962Z,2026-01-03T07:53:35.425Z,,0
1400,BKG-20251231-2KNIDRKU,499,Hyderabad Deccan,Jodhpur,2026-01-07,SEATS_BLOCKED,SINGLE_TRAIN,3605,1035,0,2025-12-12T15:13:01.072Z,,,0
1401,BKG-20251231-YVDKB9T8,598,Howrah,Indore,2026-01-12,PAYMENT_FAILED,SINGLE_TRAIN,726,487,0,2026-01-08T14:05:44.636Z,,,0
1402,BKG-20251231-5BTPHBF5,336,Ernakulam,New Delhi,2026-01-13,CONFIRMED,SINGLE_TRAIN,2682,775,0,2025-12-24T15:39:43.111Z,2025-12-24T15:45:15.196Z,,0
1403,BKG-20251231-FH7EF7OH,750,Jaipur,Udaipur City,2026-01-14,PAYMENT_PENDING,MULTI_TRAIN,4494,1188,123,2025-12-22T05:26:23.244Z,,,0
1404,BKG-20251231-4BDRA3Y9,403,Bangalore City,Agra Cantt,2026-01-28,CONFIRMED,MULTI_TRAIN,3225,933,63,2026-01-13T22:12:58.767Z,2026-01-13T22:14:53.426Z,,0
1405,BKG-20251231-4J6B0898,198,Indore,Mumbai Central,2025-12-20,SEATS_BLOCKED,SINGLE_TRAIN,2470,667,0,2025-11-30T00:57:04.217Z,,,0
1406,BKG-20251231-DLZX54J9,286,Hyderabad Deccan,Lucknow,2025-12-20,PAYMENT_PENDING,MULTI_TRAIN,3755,985,163,2025-12-04T11:14:30.669Z,,,0
1407,BKG-20251231-OVSGPFG7,694,Howrah,Ahmedabad,2026-01-18,CONFIRMED,SINGLE_TRAIN,3945,773,0,2025-12-29T05:54:59.035Z,2025-12-29T06:04:50.043Z,,0
1408,BKG-20251231-GJU7575N,317,Bhopal Junction,Mumbai CST,2026-01-06,SEATS_BLOCKED,MULTI_TRAIN,2916,333,63,2025-12-14T16:38:26.527Z,,,0
1409,BKG-20251231-PTQ5O7WD,947,Shri Mata Vaishno Devi,Jodhpur,2026-01-27,COMPLETED,SINGLE_TRAIN,3252,1387,0,2026-01-11T09:44:58.545Z,2026-01-11T09:48:57.035Z,,0
1410,BKG-20251231-7ST67VLL,178,Vadodara,Jodhpur,2026-01-28,PAYMENT_PENDING,SINGLE_TRAIN,4191,1111,0,2026-01-26T16:10:07.122Z,,,0
1411,BKG-20251231-WYDH0MBA,34,Nagpur,Indore,2026-01-12,CONFIRMED,SINGLE_TRAIN,1668,737,0,2026-01-02T18:37:55.053Z,2026-01-02T18:45:37.751Z,,0
1412,BKG-20251231-2ESGC1TL,680,Amritsar,Ernakulam,2026-01-26,CONFIRMED,SINGLE_TRAIN,2060,1314,0,2025-12-28T10:52:45.828Z,2025-12-28T10:56:18.601Z,,0
1413,BKG-20251231-7SNIP1Q0,136,Nagpur,Agra Cantt,2026-01-03,SEATS_BLOCKED,SINGLE_TRAIN,4796,1234,0,2025-12-08T19:22:21.819Z,,,0
1414,BKG-20251231-BAA2H9YO,840,Patna Junction,Shri Mata Vaishno Devi,2026-01-21,CONFIRMED,SINGLE_TRAIN,4129,1286,0,2026-01-10T20:08:21.092Z,2026-01-10T20:15:11.351Z,,0
1415,BKG-20251231-6NF9E6N6,44,Gwalior,Amritsar,2025-12-29,CONFIRMED,SINGLE_TRAIN,2792,271,0,2025-12-06T05:42:28.957Z,2025-12-06T05:48:49.162Z,,0
1416,BKG-20251231-3JGT8GNA,454,Ahmedabad,New Delhi,2026-01-03,CONFIRMED,SINGLE_TRAIN,3940,1318,0,2025-12-28T04:13:09.431Z,2025-12-28T04:15:37.381Z,,0
1417,BKG-20251231-O1IK0RZW,38,Indore,Trivandrum Central,2026-01-24,PAYMENT_PENDING,SINGLE_TRAIN,4344,653,0,2026-01-11T04:29:51.711Z,,,0
1418,BKG-20251231-A5F8TMUJ,81,New Delhi,Agra Cantt,2026-01-18,PAYMENT_PENDING,MULTI_TRAIN,2299,1290,78,2026-01-07T19:27:26.742Z,,,0
1419,BKG-20251231-DY23T724,201,Gwalior,Patna Junction,2026-01-21,SEATS_BLOCKED,SINGLE_TRAIN,647,463,0,2026-01-18T07:49:39.629Z,,,0
1420,BKG-20251231-0CIS4OUG,158,Howrah,Amritsar,2026-01-18,CONFIRMED,MULTI_TRAIN,4403,1369,74,2026-01-01T06:21:27.565Z,2026-01-01T06:26:30.618Z,,0
1421,BKG-20251231-6DQOUJTU,48,Ernakulam,Udaipur City,2026-01-23,CONFIRMED,SINGLE_TRAIN,1453,1250,0,2026-01-14T13:38:27.510Z,2026-01-14T13:39:26.602Z,,0
1422,BKG-20251231-MGT5QD88,89,Indore,Agra Cantt,2026-01-14,COMPLETED,SINGLE_TRAIN,1133,981,0,2025-12-31T20:26:20.394Z,2025-12-31T20:29:56.934Z,,0
1423,BKG-20251231-WR78PDI9,184,Bangalore City,Jaipur,2026-01-13,CONFIRMED,SINGLE_TRAIN,3050,1263,0,2025-12-31T18:50:30.303Z,2025-12-31T18:59:12.089Z,,0
1424,BKG-20251231-HIWNXCBW,819,Shri Mata Vaishno Devi,Visakhapatnam,2025-12-18,SEATS_BLOCKED,SINGLE_TRAIN,2055,794,0,2025-12-05T12:51:18.782Z,,,0
1425,BKG-20251231-5B6HD13L,845,Hyderabad Deccan,Jodhpur,2026-01-13,CONFIRMED,SINGLE_TRAIN,2316,349,0,2025-12-17T06:03:28.047Z,2025-12-17T06:03:55.739Z,,0
1426,BKG-20251231-VC5HKY83,781,Patna Junction,Vadodara,2026-01-20,CONFIRMED,SINGLE_TRAIN,3797,830,0,2026-01-10T02:08:10.783Z,2026-01-10T02:12:21.438Z,,0
1427,BKG-20251231-NYX5R6F2,119,Pune Junction,Bhopal Junction,2026-01-16,PAYMENT_FAILED,SINGLE_TRAIN,4502,589,0,2026-01-06T22:38:01.258Z,,,0
